# number of destination LPs (sorted by largest messages sent to) to cover percentage of total events
# LP name, total events sent, num of LPs to cover: 75, 80, 90, 95, and 100 percent of the total events sent.
"46651", 1223, 1, 1, 1, 1, 1
"39357", 2136, 1, 1, 1, 1, 1
"42563", 2209, 1, 1, 1, 1, 1
"1712", 0, 1, 1, 1, 1, 1
"57563", 6, 1, 1, 1, 1, 1
"9970", 2, 1, 1, 1, 1, 1
"59633", 5, 1, 1, 2, 2, 2
"29690", 1654, 1, 1, 1, 1, 1
"52909", 7, 2, 2, 2, 2, 2
"14204", 2058, 1, 1, 1, 1, 1
"63371", 1224, 1, 1, 1, 1, 1
"3661", 13, 2, 2, 2, 2, 2
"58402", 1460, 1, 1, 1, 1, 1
"46880", 9, 1, 1, 1, 1, 1
"14085", 6, 2, 2, 3, 3, 3
"30091", 1514, 1, 1, 1, 1, 1
"53868", 1, 1, 1, 1, 1, 1
"50659", 1258, 1, 1, 1, 1, 1
"2982", 1140, 1, 1, 1, 1, 1
"42693", 0, 1, 1, 1, 1, 1
"59715", 22, 1, 1, 1, 1, 1
"60855", 1480, 1, 1, 1, 1, 1
"62554", 2003, 1, 1, 1, 1, 1
"3672", 5, 1, 1, 1, 1, 1
"37241", 1456, 1, 1, 1, 1, 1
"19055", 1, 1, 1, 1, 1, 1
"59909", 1557, 1, 1, 1, 1, 1
"24945", 1568, 1, 1, 1, 1, 1
"8689", 2152, 1, 1, 1, 1, 1
"38267", 1401, 1, 1, 1, 1, 1
"52462", 0, 1, 1, 1, 1, 1
"59699", 2, 1, 1, 1, 1, 1
"50675", 1263, 1, 1, 1, 1, 1
"4722", 0, 1, 1, 1, 1, 1
"61689", 8, 1, 1, 1, 1, 1
"9796", 4, 1, 1, 1, 1, 1
"41723", 2, 2, 2, 2, 2, 2
"3082", 1, 1, 1, 1, 1, 1
"15013", 2, 1, 1, 1, 1, 1
"3681", 10, 2, 2, 2, 2, 2
"11517", 14, 1, 1, 1, 2, 2
"55523", 1, 1, 1, 1, 1, 1
"58322", 1375, 1, 1, 1, 1, 1
"56022", 0, 1, 1, 1, 1, 1
"12232", 2031, 1, 1, 1, 1, 1
"57087", 4, 1, 2, 2, 2, 2
"29855", 0, 1, 1, 1, 1, 1
"7519", 1560, 1, 1, 1, 1, 1
"6861", 0, 1, 1, 1, 1, 1
"34868", 1889, 1, 1, 1, 1, 1
"21915", 1463, 1, 1, 1, 1, 1
"64061", 1868, 1, 1, 1, 1, 1
"65439", 1503, 1, 1, 1, 1, 1
"62490", 1910, 1, 1, 1, 1, 1
"18074", 0, 1, 1, 1, 1, 1
"17394", 1399, 1, 1, 1, 1, 1
"28087", 1398, 1, 1, 1, 1, 1
"59780", 1422, 1, 1, 1, 1, 1
"53084", 0, 1, 1, 1, 1, 1
"43164", 0, 1, 1, 1, 1, 1
"19750", 1381, 79, 92, 136, 187, 256
"12793", 1830, 1, 1, 1, 1, 1
