# local event chains by LP
# LP, local chains of length: 1, 2, 3, 4, ... , >= n
"27862", 1, 0, 0, 0, 0
"52012", 2, 0, 0, 0, 0
"2631", 1, 0, 0, 0, 0
"57264", 434, 0, 0, 0, 0
"59081", 1, 0, 0, 0, 0
"44632", 1, 0, 0, 0, 0
"51919", 1, 0, 0, 0, 0
"11508", 2, 0, 0, 0, 0
"25955", 413, 0, 0, 0, 0
"49331", 1, 0, 0, 0, 0
"11671", 604, 0, 0, 0, 0
"6605", 587, 0, 0, 0, 0
"23053", 571, 0, 0, 0, 0
"60631", 2, 0, 0, 0, 0
"4393", 442, 0, 0, 0, 0
"38617", 2, 0, 0, 0, 0
"34593", 1, 0, 0, 0, 0
"45481", 474, 0, 0, 0, 0
"61580", 2, 0, 0, 0, 0
"18564", 2, 0, 0, 0, 0
"62025", 615, 0, 0, 0, 0
"34114", 17, 13, 7, 15, 1720
"18917", 504, 0, 0, 0, 0
"32079", 516, 0, 0, 0, 0
"34948", 1, 0, 0, 0, 0
"38315", 492, 0, 0, 0, 0
"20529", 2, 0, 0, 0, 0
"3976", 468, 0, 0, 0, 0
"12088", 515, 0, 0, 0, 0
"32816", 526, 0, 0, 0, 0
"41688", 1, 0, 0, 0, 0
"36544", 2, 0, 0, 0, 0
"38054", 2, 0, 0, 0, 0
"61624", 2, 0, 0, 0, 0
"58418", 520, 0, 0, 0, 0
"33714", 492, 0, 0, 0, 0
"51637", 482, 0, 0, 0, 0
"8292", 2, 0, 0, 0, 0
"433", 529, 0, 0, 0, 0
"3262", 2, 0, 0, 0, 0
"33946", 2, 0, 0, 0, 0
"16208", 445, 0, 0, 0, 0
"52343", 1, 0, 0, 0, 0
"53525", 1, 0, 0, 0, 0
"40547", 2, 0, 0, 0, 0
"30732", 603, 0, 0, 0, 0
"39982", 472, 0, 0, 0, 0
"47100", 563, 0, 0, 0, 0
"27510", 478, 0, 0, 0, 0
"4200", 1, 0, 0, 0, 0
"16929", 1, 0, 0, 0, 0
"56719", 486, 0, 0, 0, 0
"60671", 1, 0, 0, 0, 0
"56879", 572, 0, 0, 0, 0
"37321", 531, 0, 0, 0, 0
"28712", 571, 0, 0, 0, 0
"1683", 2, 0, 0, 0, 0
"40549", 2, 0, 0, 0, 0
"48419", 2, 0, 0, 0, 0
"49008", 424, 0, 0, 0, 0
"25208", 2, 0, 0, 0, 0
"62442", 563, 0, 0, 0, 0
"17843", 564, 0, 0, 0, 0
"33185", 464, 0, 0, 0, 0
"57591", 2, 0, 0, 0, 0
"25275", 1, 0, 0, 0, 0
"45752", 2, 0, 0, 0, 0
"23037", 561, 0, 0, 0, 0
"37754", 517, 0, 0, 0, 0
"18718", 1, 0, 0, 0, 0
"7086", 614, 0, 0, 0, 0
"3684", 1, 0, 0, 0, 0
"45257", 2, 0, 0, 0, 0
"337", 481, 0, 0, 0, 0
"62506", 597, 0, 0, 0, 0
"31582", 477, 0, 0, 0, 0
"29334", 1, 0, 0, 0, 0
"19708", 2, 0, 0, 0, 0
"6341", 2, 0, 0, 0, 0
"22043", 550, 0, 0, 0, 0
"34620", 1, 0, 0, 0, 0
"96", 1, 0, 0, 0, 0
"27670", 560, 0, 0, 0, 0
"30075", 493, 0, 0, 0, 0
"15326", 431, 0, 0, 0, 0
"51819", 1, 0, 0, 0, 0
"43225", 1, 0, 0, 0, 0
"41826", 457, 0, 0, 0, 0
"16641", 1, 0, 0, 0, 0
"39389", 630, 0, 0, 0, 0
"9832", 2, 0, 0, 0, 0
"62955", 446, 0, 0, 0, 0
"48607", 525, 0, 0, 0, 0
"7438", 13, 14, 12, 6, 1886
"5756", 2, 0, 0, 0, 0
"19068", 2, 0, 0, 0, 0
"10757", 595, 0, 0, 0, 0
"12104", 530, 0, 0, 0, 0
"12665", 536, 0, 0, 0, 0
"42737", 1, 0, 0, 0, 0
"10913", 2, 0, 0, 0, 0
"45433", 453, 0, 0, 0, 0
"24112", 1, 0, 0, 0, 0
"24765", 1, 0, 0, 0, 0
"25165", 1, 0, 0, 0, 0
"28245", 2, 0, 0, 0, 0
"24671", 1, 0, 0, 0, 0
"57408", 501, 0, 0, 0, 0
"45189", 1, 0, 0, 0, 0
"5034", 500, 0, 0, 0, 0
"60983", 551, 0, 0, 0, 0
"42916", 411, 0, 0, 0, 0
"38908", 504, 0, 0, 0, 0
"39525", 1, 0, 0, 0, 0
"58963", 559, 0, 0, 0, 0
"61211", 2, 0, 0, 0, 0
"28753", 2, 0, 0, 0, 0
"56703", 469, 0, 0, 0, 0
"26323", 2, 0, 0, 0, 0
"37129", 2, 0, 0, 0, 0
"16737", 424, 0, 0, 0, 0
"8192", 609, 0, 0, 0, 0
"914", 515, 0, 0, 0, 0
"56070", 2, 0, 0, 0, 0
"9603", 543, 0, 0, 0, 0
"54683", 470, 0, 0, 0, 0
"18148", 2, 0, 0, 0, 0
"40816", 443, 0, 0, 0, 0
"20114", 2, 0, 0, 0, 0
"18626", 1, 0, 0, 0, 0
"10391", 2, 0, 0, 0, 0
"23951", 530, 0, 0, 0, 0
"5782", 2, 0, 0, 0, 0
"61544", 632, 0, 0, 0, 0
"61155", 1, 0, 0, 0, 0
"34576", 2, 0, 0, 0, 0
"42133", 2, 0, 0, 0, 0
"52354", 2, 0, 0, 0, 0
"33281", 511, 0, 0, 0, 0
"7134", 637, 0, 0, 0, 0
"11969", 2, 0, 0, 0, 0
"1266", 2, 0, 0, 0, 0
"49681", 499, 0, 0, 0, 0
"28487", 452, 0, 0, 0, 0
"12729", 576, 0, 0, 0, 0
"24961", 498, 0, 0, 0, 0
"21099", 2, 0, 0, 0, 0
"37158", 1, 0, 0, 0, 0
"3847", 27, 10, 16, 10, 1641
"219", 1, 0, 0, 0, 0
"38796", 448, 0, 0, 0, 0
"18666", 2, 0, 0, 0, 0
"22460", 502, 0, 0, 0, 0
"18853", 471, 0, 0, 0, 0
"24308", 2, 0, 0, 0, 0
"30251", 582, 0, 0, 0, 0
"19623", 2, 0, 0, 0, 0
"4409", 454, 0, 0, 0, 0
"48591", 515, 0, 0, 0, 0
"7471", 483, 0, 0, 0, 0
"9761", 1, 0, 0, 0, 0
"30331", 2, 0, 0, 0, 0
"10392", 2, 0, 0, 0, 0
"58194", 2, 0, 0, 0, 0
"25618", 507, 0, 0, 0, 0
"25903", 2, 0, 0, 0, 0
"13451", 2, 0, 0, 0, 0
"46895", 2, 0, 0, 0, 0
"23021", 557, 0, 0, 0, 0
"22412", 476, 0, 0, 0, 0
"38580", 2, 0, 0, 0, 0
"19498", 2, 0, 0, 0, 0
"20577", 2, 0, 0, 0, 0
"45929", 506, 0, 0, 0, 0
"13771", 515, 0, 0, 0, 0
"38696", 2, 0, 0, 0, 0
"33297", 512, 0, 0, 0, 0
"28119", 507, 0, 0, 0, 0
"17779", 523, 0, 0, 0, 0
"26147", 501, 0, 0, 0, 0
"48623", 536, 0, 0, 0, 0
"18689", 2, 0, 0, 0, 0
"58290", 447, 0, 0, 0, 0
"47581", 414, 0, 0, 0, 0
"559", 1, 0, 0, 0, 0
"56455", 2, 0, 0, 0, 0
"57761", 468, 0, 0, 0, 0
"59120", 1, 0, 0, 0, 0
"54065", 1, 0, 0, 0, 0
"28218", 2, 0, 0, 0, 0
"57312", 453, 0, 0, 0, 0
"19270", 497, 0, 0, 0, 0
"4299", 2, 0, 0, 0, 0
"60161", 2, 0, 0, 0, 0
"19462", 606, 0, 0, 0, 0
"54875", 571, 0, 0, 0, 0
"65087", 594, 0, 0, 0, 0
"23715", 1, 0, 0, 0, 0
"26867", 2, 0, 0, 0, 0
"3648", 1, 0, 0, 0, 0
"61777", 2, 0, 0, 0, 0
"8561", 574, 0, 0, 0, 0
"29513", 450, 0, 0, 0, 0
"32016", 2, 0, 0, 0, 0
"41473", 581, 0, 0, 0, 0
"38940", 518, 0, 0, 0, 0
"12444", 2, 0, 0, 0, 0
"36011", 2, 0, 0, 0, 0
"9571", 524, 0, 0, 0, 0
"51912", 1, 0, 0, 0, 0
"3463", 499, 0, 0, 0, 0
"60438", 483, 0, 0, 0, 0
"6477", 521, 0, 0, 0, 0
"8304", 2, 0, 0, 0, 0
"5683", 1, 0, 0, 0, 0
"30523", 16, 20, 17, 20, 2055
"22973", 533, 0, 0, 0, 0
"5647", 2, 0, 0, 0, 0
"18260", 471, 0, 0, 0, 0
"4249", 1, 0, 0, 0, 0
"39589", 1, 0, 0, 0, 0
"51472", 2, 0, 0, 0, 0
"45945", 516, 0, 0, 0, 0
"46651", 464, 0, 0, 0, 0
"39357", 606, 0, 0, 0, 0
"42563", 657, 0, 0, 0, 0
"1712", 1, 0, 0, 0, 0
"57563", 2, 0, 0, 0, 0
"9970", 2, 0, 0, 0, 0
"59633", 2, 0, 0, 0, 0
"29690", 548, 0, 0, 0, 0
"52909", 2, 0, 0, 0, 0
"14204", 572, 0, 0, 0, 0
"63371", 405, 0, 0, 0, 0
"3661", 2, 0, 0, 0, 0
"58402", 513, 0, 0, 0, 0
"46880", 2, 0, 0, 0, 0
"14085", 2, 0, 0, 0, 0
"30091", 498, 0, 0, 0, 0
"53868", 2, 0, 0, 0, 0
"50659", 458, 0, 0, 0, 0
"2982", 440, 0, 0, 0, 0
"42693", 1, 0, 0, 0, 0
"59715", 2, 0, 0, 0, 0
"60855", 478, 0, 0, 0, 0
"62554", 633, 0, 0, 0, 0
"3672", 2, 0, 0, 0, 0
"37241", 487, 0, 0, 0, 0
"19055", 2, 0, 0, 0, 0
"59909", 526, 0, 0, 0, 0
"24945", 493, 0, 0, 0, 0
"8689", 663, 0, 0, 0, 0
"38267", 467, 0, 0, 0, 0
"52462", 1, 0, 0, 0, 0
"59699", 2, 0, 0, 0, 0
"50675", 460, 0, 0, 0, 0
"4722", 1, 0, 0, 0, 0
"61689", 2, 0, 0, 0, 0
"9796", 2, 0, 0, 0, 0
"41723", 2, 0, 0, 0, 0
"3082", 2, 0, 0, 0, 0
"15013", 2, 0, 0, 0, 0
"3681", 2, 0, 0, 0, 0
"11517", 2, 0, 0, 0, 0
"55523", 2, 0, 0, 0, 0
"58322", 466, 0, 0, 0, 0
"56022", 1, 0, 0, 0, 0
"12232", 606, 0, 0, 0, 0
"57087", 2, 0, 0, 0, 0
"29855", 1, 0, 0, 0, 0
"7519", 512, 0, 0, 0, 0
"6861", 1, 0, 0, 0, 0
"34868", 637, 0, 0, 0, 0
"21915", 486, 0, 0, 0, 0
"64061", 584, 0, 0, 0, 0
"65439", 492, 0, 0, 0, 0
"62490", 595, 0, 0, 0, 0
"18074", 1, 0, 0, 0, 0
"17394", 519, 0, 0, 0, 0
"28087", 494, 0, 0, 0, 0
"59780", 457, 0, 0, 0, 0
"53084", 1, 0, 0, 0, 0
"43164", 1, 0, 0, 0, 0
"19750", 13, 10, 15, 10, 1608
"12793", 618, 0, 0, 0, 0
"18709", 2, 0, 0, 0, 0
"61268", 2, 0, 0, 0, 0
"53588", 2, 0, 0, 0, 0
"15032", 1, 0, 0, 0, 0
"50130", 555, 0, 0, 0, 0
"12385", 2, 0, 0, 0, 0
"62378", 522, 0, 0, 0, 0
"37180", 2, 0, 0, 0, 0
"21742", 2, 0, 0, 0, 0
"61400", 549, 0, 0, 0, 0
"12838", 2, 0, 0, 0, 0
"5114", 547, 0, 0, 0, 0
"11703", 634, 0, 0, 0, 0
"23406", 427, 0, 0, 0, 0
"22396", 467, 0, 0, 0, 0
"61562", 2, 0, 0, 0, 0
"61114", 2, 0, 0, 0, 0
"44281", 1, 0, 0, 0, 0
"27654", 552, 0, 0, 0, 0
"58653", 2, 0, 0, 0, 0
"11719", 644, 0, 0, 0, 0
"39276", 550, 0, 0, 0, 0
"59893", 514, 0, 0, 0, 0
"56366", 588, 0, 0, 0, 0
"8993", 495, 0, 0, 0, 0
"47207", 2, 0, 0, 0, 0
"24731", 1, 0, 0, 0, 0
"27848", 2, 0, 0, 0, 0
"13739", 502, 0, 0, 0, 0
"16897", 491, 0, 0, 0, 0
"21240", 2, 0, 0, 0, 0
"14551", 1, 0, 0, 0, 0
"24301", 2, 0, 0, 0, 0
"21272", 1, 0, 0, 0, 0
"27412", 2, 0, 0, 0, 0
"29783", 1, 0, 0, 0, 0
"45000", 538, 0, 0, 0, 0
"10412", 2, 0, 0, 0, 0
"56735", 496, 0, 0, 0, 0
"12874", 1, 0, 0, 0, 0
"17165", 1, 0, 0, 0, 0
"16320", 490, 0, 0, 0, 0
"19568", 2, 0, 0, 0, 0
"39559", 1, 0, 0, 0, 0
"15198", 392, 0, 0, 0, 0
"19028", 2, 0, 0, 0, 0
"40880", 475, 0, 0, 0, 0
"47921", 2, 0, 0, 0, 0
"57280", 444, 0, 0, 0, 0
"55591", 2, 0, 0, 0, 0
"37914", 611, 0, 0, 0, 0
"56205", 496, 0, 0, 0, 0
"47693", 455, 0, 0, 0, 0
"60919", 508, 0, 0, 0, 0
"55163", 420, 0, 0, 0, 0
"30716", 591, 0, 0, 0, 0
"39187", 1, 0, 0, 0, 0
"22120", 1, 0, 0, 0, 0
"61703", 2, 0, 0, 0, 0
"1427", 598, 0, 0, 0, 0
"20488", 660, 0, 0, 0, 0
"20683", 2, 0, 0, 0, 0
"1748", 1, 0, 0, 0, 0
"3147", 2, 0, 0, 0, 0
"36593", 1, 0, 0, 0, 0
"6493", 529, 0, 0, 0, 0
"51353", 1, 0, 0, 0, 0
"45513", 489, 0, 0, 0, 0
"49851", 2, 0, 0, 0, 0
"9025", 512, 0, 0, 0, 0
"54902", 1, 0, 0, 0, 0
"59647", 1, 0, 0, 0, 0
"10334", 2, 0, 0, 0, 0
"37289", 514, 0, 0, 0, 0
"17078", 2, 0, 0, 0, 0
"42258", 2, 0, 0, 0, 0
"17859", 576, 0, 0, 0, 0
"56751", 499, 0, 0, 0, 0
"45064", 574, 0, 0, 0, 0
"33579", 2, 0, 0, 0, 0
"3267", 2, 0, 0, 0, 0
"3366", 451, 0, 0, 0, 0
"6108", 599, 0, 0, 0, 0
"23870", 484, 0, 0, 0, 0
"64510", 472, 0, 0, 0, 0
"12053", 2, 0, 0, 0, 0
"4553", 519, 0, 0, 0, 0
"23119", 2, 0, 0, 0, 0
"18127", 1, 0, 0, 0, 0
"62410", 541, 0, 0, 0, 0
"26419", 13, 21, 14, 16, 2000
"49216", 522, 0, 0, 0, 0
"13449", 1, 0, 0, 0, 0
"34422", 1, 0, 0, 0, 0
"35021", 2, 0, 0, 0, 0
"3841", 1, 0, 0, 0, 0
"43218", 1, 0, 0, 0, 0
"12681", 550, 0, 0, 0, 0
"20161", 2, 0, 0, 0, 0
"10051", 374, 0, 0, 0, 0
"53705", 537, 0, 0, 0, 0
"36534", 2, 0, 0, 0, 0
"10330", 2, 0, 0, 0, 0
"12136", 549, 0, 0, 0, 0
"49926", 1, 0, 0, 0, 0
"34018", 1, 0, 0, 0, 0
"4425", 454, 0, 0, 0, 0
"38379", 526, 0, 0, 0, 0
"25057", 554, 0, 0, 0, 0
"7772", 1, 0, 0, 0, 0
"41228", 1, 0, 0, 0, 0
"13540", 2, 0, 0, 0, 0
"5931", 493, 0, 0, 0, 0
"55276", 467, 0, 0, 0, 0
"22784", 1, 0, 0, 0, 0
"22011", 537, 0, 0, 0, 0
"55676", 413, 0, 0, 0, 0
"43028", 459, 0, 0, 0, 0
"10321", 2, 0, 0, 0, 0
"20023", 1, 0, 0, 0, 0
"18949", 517, 0, 0, 0, 0
"54202", 454, 0, 0, 0, 0
"64710", 1, 0, 0, 0, 0
"12400", 2, 0, 0, 0, 0
"57344", 469, 0, 0, 0, 0
"24295", 2, 0, 0, 0, 0
"18711", 1, 0, 0, 0, 0
"27333", 2, 0, 0, 0, 0
"28844", 1, 0, 0, 0, 0
"40383", 520, 0, 0, 0, 0
"49259", 1, 0, 0, 0, 0
"55708", 430, 0, 0, 0, 0
"31646", 515, 0, 0, 0, 0
"57637", 1, 0, 0, 0, 0
"60261", 2, 0, 0, 0, 0
"30289", 1, 0, 0, 0, 0
"50986", 2, 0, 0, 0, 0
"23005", 549, 0, 0, 0, 0
"41874", 486, 0, 0, 0, 0
"15294", 415, 0, 0, 0, 0
"60561", 1, 0, 0, 0, 0
"24686", 2, 0, 0, 0, 0
"3305", 1, 0, 0, 0, 0
"17827", 553, 0, 0, 0, 0
"52101", 490, 0, 0, 0, 0
"27786", 1, 0, 0, 0, 0
"38642", 1, 0, 0, 0, 0
"16352", 504, 0, 0, 0, 0
"24383", 492, 0, 0, 0, 0
"26115", 486, 0, 0, 0, 0
"38812", 457, 0, 0, 0, 0
"27157", 524, 0, 0, 0, 0
